age,bilat_0,Damoiseaux.fit,Burke.fit,Appelman.fit,Saux.fit,McCormick.fit,Damoiseaux.se,Burke.se,Appelman.se,Saux.se,McCormick.se
7.84,No,NA,0.097556357,0.018610844,NA,0.080632706,NA,0.176819015,0.139600362,NA,0.251347524
7.85,No,NA,0.097684831,0.018578258,NA,0.080770598,NA,0.177303282,0.139728676,NA,0.251729125
7.86,No,NA,0.097813295,0.018545709,NA,0.080908634,NA,0.177788246,0.139856912,NA,0.252110606
7.87,No,NA,0.097941747,0.018513197,NA,0.081046809,NA,0.1782739,0.139985071,NA,0.252491954
7.88,No,NA,0.098070188,0.018480723,NA,0.081185121,NA,0.178760238,0.140113153,NA,0.25287316
7.89,No,NA,0.098198616,0.018448285,NA,0.081323568,NA,0.179247254,0.140241157,NA,0.253254211
7.9,No,NA,0.098327032,0.018415885,NA,0.081462145,NA,0.17973494,0.140369083,NA,0.253635097
7.91,No,NA,0.098455434,0.018383522,NA,0.081600851,NA,0.180223291,0.140496932,NA,0.254015806
7.92,No,NA,0.098583823,0.018351197,NA,0.081739682,NA,0.1807123,0.140624703,NA,0.254396326
7.93,No,NA,0.098712198,0.018318909,NA,0.081878636,NA,0.181201961,0.140752397,NA,0.254776646
7.94,No,NA,0.098840557,0.018286659,NA,0.082017709,NA,0.181692267,0.140880013,NA,0.255156754
7.95,No,NA,0.098968902,0.018254446,NA,0.082156898,NA,0.182183211,0.141007552,NA,0.255536638
7.96,No,NA,0.099097231,0.01822227,NA,0.082296201,NA,0.182674789,0.141135013,NA,0.255916286
7.97,No,NA,0.099225543,0.018190132,NA,0.082435614,NA,0.183166992,0.141262396,NA,0.256295685
7.98,No,NA,0.099353839,0.018158032,NA,0.082575134,NA,0.183659815,0.141389702,NA,0.256674823
7.99,No,NA,0.099482117,0.018125969,NA,0.082714759,NA,0.184153251,0.14151693,NA,0.257053689
8,No,NA,0.099610378,0.018093944,NA,0.082854484,NA,0.184647295,0.14164408,NA,0.257432271
8.01,No,NA,0.099738621,0.018061957,NA,0.082994308,NA,0.185141939,0.141771153,NA,0.257810561
8.02,No,NA,0.099866845,0.018030008,NA,0.083134228,NA,0.185637178,0.141898148,NA,0.258188547
8.03,No,NA,0.099995049,0.017998096,NA,0.083274239,NA,0.186133006,0.142025065,NA,0.258566224
8.04,No,NA,0.100123234,0.017966222,NA,0.083414339,NA,0.186629415,0.142151905,NA,0.258943584
8.05,No,NA,0.100251399,0.017934386,NA,0.083554526,NA,0.1871264,0.142278667,NA,0.259320618
8.06,No,NA,0.100379543,0.017902588,NA,0.083694796,NA,0.187623955,0.142405351,NA,0.25969732
8.07,No,NA,0.100507666,0.017870828,NA,0.083835146,NA,0.188122073,0.142531957,NA,0.260073681
8.08,No,NA,0.100635767,0.017839106,NA,0.083975574,NA,0.188620749,0.142658486,NA,0.260449694
8.09,No,NA,0.100763845,0.017807422,NA,0.084116076,NA,0.189119976,0.142784938,NA,0.260825352
8.1,No,NA,0.100891901,0.017775776,NA,0.084256649,NA,0.189619747,0.142911311,NA,0.261200646
8.11,No,NA,0.101019934,0.017744168,NA,0.08439729,NA,0.190120058,0.143037607,NA,0.261575568
8.12,No,NA,0.101147943,0.017712598,NA,0.084537997,NA,0.190620901,0.143163825,NA,0.261950112
8.13,No,NA,0.101275927,0.017681066,NA,0.084678766,NA,0.191122271,0.143289966,NA,0.262324269
8.14,No,NA,0.101403887,0.017649573,NA,0.084819595,NA,0.191624161,0.143416029,NA,0.262698032
8.15,No,NA,0.101531822,0.017618118,NA,0.08496048,NA,0.192126566,0.143542014,NA,0.263071392
8.16,No,NA,0.10165973,0.0175867,NA,0.085101418,NA,0.192629479,0.143667921,NA,0.263444342
8.17,No,NA,0.101787613,0.017555322,NA,0.085242407,NA,0.193132894,0.143793751,NA,0.263816875
8.18,No,NA,0.101915468,0.017523981,NA,0.085383442,NA,0.193636806,0.143919504,NA,0.264188981
8.19,No,NA,0.102043297,0.017492679,NA,0.085524522,NA,0.194141209,0.144045178,NA,0.264560655
8.2,No,NA,0.102171097,0.017461415,NA,0.085665644,NA,0.194646095,0.144170776,NA,0.264931888
8.21,No,NA,0.102298869,0.01743019,NA,0.085806803,NA,0.195151461,0.144296295,NA,0.265302672
8.22,No,NA,0.102426612,0.017399003,NA,0.085947998,NA,0.195657298,0.144421737,NA,0.265673002
8.23,No,NA,0.102554326,0.017367854,NA,0.086089224,NA,0.196163602,0.144547102,NA,0.266042871
8.24,No,NA,0.10268201,0.017336744,NA,0.08623048,NA,0.196670367,0.144672389,NA,0.266412276
8.25,No,NA,0.102809663,0.017305673,NA,0.086371761,NA,0.197177586,0.144797598,NA,0.266781212
8.26,No,NA,0.102937286,0.01727464,NA,0.086513066,NA,0.197685255,0.14492273,NA,0.267149674
8.27,No,NA,0.103064877,0.017243645,NA,0.086654391,NA,0.198193366,0.145047785,NA,0.267517658
8.28,No,NA,0.103192436,0.017212689,NA,0.086795733,NA,0.198701914,0.145172762,NA,0.267885159
8.29,No,NA,0.103319963,0.017181772,NA,0.086937089,NA,0.199210893,0.145297661,NA,0.268252173
8.3,No,NA,0.103447457,0.017150893,NA,0.087078457,NA,0.199720298,0.145422484,NA,0.268618695
8.31,No,NA,0.103574917,0.017120053,NA,0.087219833,NA,0.200230123,0.145547228,NA,0.268984721
8.32,No,NA,0.103702343,0.017089252,NA,0.087361214,NA,0.200740361,0.145671896,NA,0.269350247
8.33,No,NA,0.103829735,0.017058489,NA,0.087502598,NA,0.201251007,0.145796486,NA,0.269715268
8.34,No,NA,0.103957091,0.017027765,NA,0.087643981,NA,0.201762055,0.145920999,NA,0.270079782
8.35,No,NA,0.104084413,0.01699708,NA,0.08778536,NA,0.2022735,0.146045434,NA,0.270443784
8.36,No,NA,0.104211698,0.016966434,NA,0.087926733,NA,0.202785336,0.146169793,NA,0.270807274
8.37,No,NA,0.104338946,0.016935826,NA,0.088068095,NA,0.203297557,0.146294074,NA,0.271170252
8.38,No,NA,0.104466157,0.016905258,NA,0.088209445,NA,0.203810157,0.146418278,NA,0.271532715
8.39,No,NA,0.104593331,0.016874728,NA,0.08835078,NA,0.204323131,0.146542404,NA,0.271894664
8.4,No,NA,0.104720466,0.016844237,NA,0.088492097,NA,0.204836473,0.146666454,NA,0.272256098
8.41,No,NA,0.104847563,0.016813784,NA,0.088633392,NA,0.205350177,0.146790426,NA,0.272617016
8.42,No,NA,0.104974621,0.016783371,NA,0.088774663,NA,0.205864238,0.146914322,NA,0.272977418
8.43,No,NA,0.105101639,0.016752997,NA,0.088915908,NA,0.20637865,0.14703814,NA,0.273337304
8.44,No,NA,0.105228617,0.016722661,NA,0.089057122,NA,0.206893408,0.147161881,NA,0.273696676
8.45,No,NA,0.105355553,0.016692365,NA,0.089198304,NA,0.207408505,0.147285545,NA,0.274055535
8.46,No,NA,0.105482449,0.016662107,NA,0.089339449,NA,0.207923937,0.147409133,NA,0.274413885
8.47,No,NA,0.105609303,0.016631889,NA,0.089480557,NA,0.208439698,0.147532643,NA,0.274771728
8.48,No,NA,0.105736114,0.016601709,NA,0.089621623,NA,0.208955781,0.147656077,NA,0.275129069
8.49,No,NA,0.105862883,0.016571569,NA,0.089762645,NA,0.209472183,0.147779434,NA,0.27548591
8.5,No,NA,0.105989608,0.016541467,NA,0.089903621,NA,0.209988897,0.147902713,NA,0.275842254
8.51,No,NA,0.10611629,0.016511405,NA,0.090044547,NA,0.210505917,0.148025917,NA,0.276198106
8.52,No,NA,0.106242927,0.016481382,NA,0.090185421,NA,0.211023238,0.148149043,NA,0.276553468
8.53,No,NA,0.106369519,0.016451398,NA,0.09032624,NA,0.211540856,0.148272093,NA,0.276908343
8.54,No,NA,0.106496065,0.016421452,NA,0.090467002,NA,0.212058763,0.148395066,NA,0.277262737
8.55,No,NA,0.106622566,0.016391547,NA,0.090607704,NA,0.212576956,0.148517962,NA,0.277616652
8.56,No,NA,0.10674902,0.01636168,NA,0.090748342,NA,0.213095428,0.148640782,NA,0.277970091
8.57,No,NA,0.106875427,0.016331852,NA,0.090888915,NA,0.213614174,0.148763526,NA,0.27832306
8.58,No,NA,0.107001786,0.016302064,NA,0.091029419,NA,0.214133189,0.148886193,NA,0.278675561
8.59,No,NA,0.107128098,0.016272314,NA,0.091169852,NA,0.214652467,0.149008783,NA,0.279027599
8.6,No,NA,0.10725436,0.016242604,NA,0.091310211,NA,0.215172002,0.149131297,NA,0.279379178
8.61,No,NA,0.107380574,0.016212933,NA,0.091450494,NA,0.215691791,0.149253735,NA,0.279730302
8.62,No,NA,0.107506738,0.016183302,NA,0.091590697,NA,0.216211827,0.149376096,NA,0.280080974
8.63,No,NA,0.107632852,0.016153709,NA,0.091730818,NA,0.216732105,0.149498381,NA,0.2804312
8.64,No,NA,0.107758915,0.016124156,NA,0.091870855,NA,0.217252619,0.14962059,NA,0.280780983
8.65,No,NA,0.107884926,0.016094642,NA,0.092010804,NA,0.217773365,0.149742723,NA,0.281130328
8.66,No,NA,0.108010886,0.016065167,NA,0.092150662,NA,0.218294337,0.149864779,NA,0.281479239
8.67,No,NA,0.108136794,0.016035732,NA,0.092290428,NA,0.21881553,0.14998676,NA,0.281827721
8.68,No,NA,0.108262648,0.016006336,NA,0.092430099,NA,0.219336938,0.150108664,NA,0.282175777
8.69,No,NA,0.10838845,0.015976979,NA,0.092569671,NA,0.219858557,0.150230493,NA,0.282523414
8.7,No,NA,0.108514197,0.015947662,NA,0.092709142,NA,0.220380382,0.150352245,NA,0.282870634
8.71,No,NA,0.10863989,0.015918383,NA,0.09284851,NA,0.220902406,0.150473922,NA,0.283217444
8.72,No,NA,0.108765528,0.015889145,NA,0.092987771,NA,0.221424625,0.150595523,NA,0.283563848
8.73,No,NA,0.108891111,0.015859945,NA,0.093126922,NA,0.221947034,0.150717048,NA,0.283909855
8.74,No,NA,0.109016637,0.015830785,NA,0.093265961,NA,0.222469628,0.150838497,NA,0.284255471
8.75,No,NA,0.109142107,0.015801664,NA,0.093404886,NA,0.222992401,0.150959871,NA,0.284600706
8.76,No,NA,0.10926752,0.015772583,NA,0.093543694,NA,0.223515349,0.151081169,NA,0.284945567
8.77,No,NA,0.109392876,0.015743541,NA,0.093682382,NA,0.224038466,0.151202391,NA,0.285290062
8.78,No,NA,0.109518173,0.015714538,NA,0.093820948,NA,0.224561747,0.151323538,NA,0.285634199
8.79,No,NA,0.109643411,0.015685575,NA,0.093959389,NA,0.225085187,0.151444609,NA,0.285977987
8.8,No,NA,0.10976859,0.015656651,NA,0.094097704,NA,0.225608782,0.151565605,NA,0.286321433
8.81,No,NA,0.10989371,0.015627766,NA,0.094235888,NA,0.226132526,0.151686526,NA,0.286664548
8.82,No,NA,0.110018769,0.015598921,NA,0.09437394,NA,0.226656413,0.151807371,NA,0.287007343
8.83,No,NA,0.110143767,0.015570116,NA,0.094511857,NA,0.22718044,0.151928141,NA,0.287349828
8.84,No,NA,0.110268704,0.015541349,NA,0.094649637,NA,0.227704601,0.152048836,NA,0.287692015
8.85,No,NA,0.110393579,0.015512623,NA,0.094787278,NA,0.228228892,0.152169455,NA,0.288033916
8.86,No,NA,0.110518392,0.015483935,NA,0.094924777,NA,0.228753306,0.15229,NA,0.288375541
8.87,No,NA,0.110643142,0.015455287,NA,0.095062132,NA,0.22927784,0.152410469,NA,0.288716902
8.88,No,NA,0.110767828,0.015426679,NA,0.095199342,NA,0.229802488,0.152530864,NA,0.28905801
8.89,No,NA,0.110892451,0.015398109,NA,0.095336403,NA,0.230327246,0.152651184,NA,0.289398875
8.9,No,NA,0.111017008,0.01536958,NA,0.095473314,NA,0.230852109,0.152771428,NA,0.28973951
8.91,No,NA,0.111141501,0.015341089,NA,0.095610072,NA,0.231377071,0.152891598,NA,0.290079925
8.92,No,NA,0.111265928,0.015312639,NA,0.095746674,NA,0.231902128,0.153011694,NA,0.290420132
8.93,No,NA,0.111390289,0.015284227,NA,0.095883119,NA,0.232427275,0.153131714,NA,0.290760146
8.94,No,NA,0.111514583,0.015255855,NA,0.096019403,NA,0.232952508,0.15325166,NA,0.29109998
8.95,No,NA,0.11163881,0.015227523,NA,0.096155526,NA,0.233477821,0.153371532,NA,0.291439649
8.96,No,NA,0.11176297,0.01519923,NA,0.096291485,NA,0.234003209,0.153491329,NA,0.291779165
8.97,No,NA,0.111887061,0.015170976,NA,0.096427278,NA,0.234528669,0.153611051,NA,0.292118542
8.98,No,NA,0.112011083,0.015142762,NA,0.096562904,NA,0.235054194,0.153730699,NA,0.292457794
8.99,No,NA,0.112135036,0.015114588,NA,0.09669836,NA,0.235579782,0.153850273,NA,0.292796935
9,No,NA,0.112258919,0.015086452,NA,0.096833643,NA,0.236105425,0.153969772,NA,0.293135979
9.01,No,NA,NA,0.015058357,NA,0.096968751,NA,NA,0.154089198,NA,0.293474942
9.02,No,NA,NA,0.0150303,NA,0.097103683,NA,NA,0.154208549,NA,0.293813841
9.03,No,NA,NA,0.015002284,NA,0.097238436,NA,NA,0.154327826,NA,0.294152696
9.04,No,NA,NA,0.014974306,NA,0.097373009,NA,NA,0.15444703,NA,0.294491524
9.05,No,NA,NA,0.014946368,NA,0.0975074,NA,NA,0.154566159,NA,0.294830343
9.06,No,NA,NA,0.01491847,NA,0.097641609,NA,NA,0.154685214,NA,0.295169173
9.07,No,NA,NA,0.014890611,NA,0.097775633,NA,NA,0.154804196,NA,0.29550803
9.08,No,NA,NA,0.014862791,NA,0.097909471,NA,NA,0.154923104,NA,0.295846933
9.09,No,NA,NA,0.014835011,NA,0.098043122,NA,NA,0.155041938,NA,0.296185899
9.1,No,NA,NA,0.01480727,NA,0.098176584,NA,NA,0.155160699,NA,0.296524944
9.11,No,NA,NA,0.014779569,NA,0.098309855,NA,NA,0.155279386,NA,0.296864086
9.12,No,NA,NA,0.014751907,NA,0.098442936,NA,NA,0.155398,NA,0.297203342
9.13,No,NA,NA,0.014724285,NA,0.098575823,NA,NA,0.15551654,NA,0.297542728
9.14,No,NA,NA,0.014696702,NA,0.098708515,NA,NA,0.155635007,NA,0.29788226
9.15,No,NA,NA,0.014669158,NA,0.098841012,NA,NA,0.155753401,NA,0.298221953
9.16,No,NA,NA,0.014641654,NA,0.098973311,NA,NA,0.155871721,NA,0.298561824
9.17,No,NA,NA,0.014614189,NA,0.099105411,NA,NA,0.155989969,NA,0.298901887
9.18,No,NA,NA,0.014586764,NA,0.099237312,NA,NA,0.156108143,NA,0.299242157
9.19,No,NA,NA,0.014559378,NA,0.09936901,NA,NA,0.156226245,NA,0.29958265
9.2,No,NA,NA,0.014532032,NA,0.099500506,NA,NA,0.156344273,NA,0.299923379
9.21,No,NA,NA,0.014504725,NA,0.099631798,NA,NA,0.156462229,NA,0.300264358
9.22,No,NA,NA,0.014477457,NA,0.099762884,NA,NA,0.156580112,NA,0.300605601
9.23,No,NA,NA,0.014450229,NA,0.099893762,NA,NA,0.156697923,NA,0.300947121
9.24,No,NA,NA,0.01442304,NA,0.100024432,NA,NA,0.15681566,NA,0.301288931
9.25,No,NA,NA,0.01439589,NA,0.100154893,NA,NA,0.156933326,NA,0.301631045
9.26,No,NA,NA,0.01436878,NA,0.100285142,NA,NA,0.157050918,NA,0.301973473
9.27,No,NA,NA,0.014341709,NA,0.100415178,NA,NA,0.157168439,NA,0.302316229
9.28,No,NA,NA,0.014314677,NA,0.100545001,NA,NA,0.157285887,NA,0.302659323
9.29,No,NA,NA,0.014287685,NA,0.100674608,NA,NA,0.157403262,NA,0.303002767
9.3,No,NA,NA,0.014260732,NA,0.100803999,NA,NA,0.157520566,NA,0.303346572
9.31,No,NA,NA,0.014233819,NA,0.100933171,NA,NA,0.157637798,NA,0.303690749
9.32,No,NA,NA,0.014206944,NA,0.101062124,NA,NA,0.157754957,NA,0.304035307
9.33,No,NA,NA,0.014180109,NA,0.101190857,NA,NA,0.157872045,NA,0.304380256
9.34,No,NA,NA,0.014153314,NA,0.101319367,NA,NA,0.157989061,NA,0.304725607
9.35,No,NA,NA,0.014126557,NA,0.101447654,NA,NA,0.158106005,NA,0.305071367
9.36,No,NA,NA,0.01409984,NA,0.101575717,NA,NA,0.158222877,NA,0.305417546
9.37,No,NA,NA,0.014073163,NA,0.101703553,NA,NA,0.158339677,NA,0.305764152
9.38,No,NA,NA,0.014046524,NA,0.101831162,NA,NA,0.158456407,NA,0.306111193
9.39,No,NA,NA,0.014019925,NA,0.101958543,NA,NA,0.158573064,NA,0.306458677
9.4,No,NA,NA,0.013993365,NA,0.102085693,NA,NA,0.15868965,NA,0.30680661
9.41,No,NA,NA,0.013966844,NA,0.102212613,NA,NA,0.158806165,NA,0.307155001
9.42,No,NA,NA,0.013940362,NA,0.1023393,NA,NA,0.158922609,NA,0.307503855
9.43,No,NA,NA,0.01391392,NA,0.102465752,NA,NA,0.159038981,NA,0.307853178
9.44,No,NA,NA,0.013887516,NA,0.10259197,NA,NA,0.159155283,NA,0.308202976
9.45,No,NA,NA,0.013861152,NA,0.102717951,NA,NA,0.159271513,NA,0.308553256
9.46,No,NA,NA,0.013834827,NA,0.102843695,NA,NA,0.159387673,NA,0.308904021
9.47,No,NA,NA,0.013808541,NA,0.102969198,NA,NA,0.159503762,NA,0.30925528
9.48,No,NA,NA,0.013782295,NA,0.103094459,NA,NA,0.159619779,NA,0.309607038
9.49,No,NA,NA,0.013756087,NA,0.103219479,NA,NA,0.159735727,NA,0.309959303
9.5,No,NA,NA,0.013729919,NA,0.103344255,NA,NA,0.159851603,NA,0.310312081
9.51,No,NA,NA,0.01370379,NA,0.103468787,NA,NA,0.159967409,NA,0.310665379
9.52,No,NA,NA,0.013677699,NA,0.103593074,NA,NA,0.160083145,NA,0.311019203
9.53,No,NA,NA,0.013651648,NA,0.103717115,NA,NA,0.16019881,NA,0.311373557
9.54,No,NA,NA,0.013625636,NA,0.103840909,NA,NA,0.160314405,NA,0.311728447
9.55,No,NA,NA,0.013599663,NA,0.103964456,NA,NA,0.16042993,NA,0.312083878
9.56,No,NA,NA,0.013573729,NA,0.104087753,NA,NA,0.160545385,NA,0.312439855
9.57,No,NA,NA,0.013547834,NA,0.104210801,NA,NA,0.16066077,NA,0.31279638
9.58,No,NA,NA,0.013521978,NA,0.104333597,NA,NA,0.160776085,NA,0.313153459
9.59,No,NA,NA,0.013496161,NA,0.104456143,NA,NA,0.16089133,NA,0.313511094
9.6,No,NA,NA,0.013470383,NA,0.104578435,NA,NA,0.161006505,NA,0.313869289
9.61,No,NA,NA,0.013444644,NA,0.104700474,NA,NA,0.16112161,NA,0.314228046
9.62,No,NA,NA,0.013418944,NA,0.104822259,NA,NA,0.161236646,NA,0.314587369
9.63,No,NA,NA,0.013393283,NA,0.104943789,NA,NA,0.161351613,NA,0.314947258
9.64,No,NA,NA,0.013367661,NA,0.105065062,NA,NA,0.16146651,NA,0.315307716
9.65,No,NA,NA,0.013342078,NA,0.105186078,NA,NA,0.161581337,NA,0.315668744
9.66,No,NA,NA,0.013316533,NA,0.105306836,NA,NA,0.161696096,NA,0.316030344
9.67,No,NA,NA,0.013291027,NA,0.105427335,NA,NA,0.161810785,NA,0.316392516
9.68,No,NA,NA,0.013265561,NA,0.105547574,NA,NA,0.161925405,NA,0.316755261
9.69,No,NA,NA,0.013240133,NA,0.105667552,NA,NA,0.162039956,NA,0.317118579
9.7,No,NA,NA,0.013214744,NA,0.105787269,NA,NA,0.162154439,NA,0.317482471
9.71,No,NA,NA,0.013189393,NA,0.105906723,NA,NA,0.162268852,NA,0.317846936
9.72,No,NA,NA,0.013164082,NA,0.106025914,NA,NA,0.162383197,NA,0.318211973
9.73,No,NA,NA,0.013138809,NA,0.10614484,NA,NA,0.162497473,NA,0.318577582
9.74,No,NA,NA,0.013113575,NA,0.106263501,NA,NA,0.16261168,NA,0.318943762
9.75,No,NA,NA,0.013088379,NA,0.106381896,NA,NA,0.162725819,NA,0.319310512
9.76,No,NA,NA,0.013063223,NA,0.106500024,NA,NA,0.16283989,NA,0.319677829
9.77,No,NA,NA,0.013038105,NA,0.106617884,NA,NA,0.162953892,NA,0.320045712
9.78,No,NA,NA,0.013013025,NA,0.106735475,NA,NA,0.163067826,NA,0.32041416
9.79,No,NA,NA,0.012987985,NA,0.106852796,NA,NA,0.163181692,NA,0.320783169
9.8,No,NA,NA,0.012962983,NA,0.106969847,NA,NA,0.16329549,NA,0.321152738
9.81,No,NA,NA,0.012938019,NA,0.107086627,NA,NA,0.163409221,NA,0.321522864
9.82,No,NA,NA,0.012913094,NA,0.107203134,NA,NA,0.163522883,NA,0.321893544
9.83,No,NA,NA,0.012888208,NA,0.107319368,NA,NA,0.163636477,NA,0.322264775
9.84,No,NA,NA,0.01286336,NA,0.107435328,NA,NA,0.163750004,NA,0.322636553
9.85,No,NA,NA,0.012838551,NA,0.107551013,NA,NA,0.163863463,NA,0.323008877
9.86,No,NA,NA,0.01281378,NA,0.107666421,NA,NA,0.163976855,NA,0.323381743
9.87,No,NA,NA,0.012789048,NA,0.10778155,NA,NA,0.16409018,NA,0.323755151
9.88,No,NA,NA,0.012764354,NA,0.107896402,NA,NA,0.164203437,NA,0.324129102
9.89,No,NA,NA,0.012739699,NA,0.108010974,NA,NA,0.164316627,NA,0.324503594
9.9,No,NA,NA,0.012715082,NA,0.108125267,NA,NA,0.164429749,NA,0.324878628
9.91,No,NA,NA,0.012690504,NA,0.108239281,NA,NA,0.164542805,NA,0.325254203
9.92,No,NA,NA,0.012665964,NA,0.108353013,NA,NA,0.164655794,NA,0.325630317
9.93,No,NA,NA,0.012641462,NA,0.108466465,NA,NA,0.164768716,NA,0.326006971
9.94,No,NA,NA,0.012616998,NA,0.108579635,NA,NA,0.164881571,NA,0.326384164
9.95,No,NA,NA,0.012592573,NA,0.108692523,NA,NA,0.16499436,NA,0.326761894
9.96,No,NA,NA,0.012568186,NA,0.108805129,NA,NA,0.165107082,NA,0.327140161
9.97,No,NA,NA,0.012543838,NA,0.108917452,NA,NA,0.165219738,NA,0.327518964
9.98,No,NA,NA,0.012519528,NA,0.109029491,NA,NA,0.165332327,NA,0.327898302
9.99,No,NA,NA,0.012495256,NA,0.109141246,NA,NA,0.16544485,NA,0.328278174
10,No,NA,NA,0.012471022,NA,0.109252716,NA,NA,0.165557307,NA,0.328658578
10.01,No,NA,NA,0.012446826,NA,0.109363902,NA,NA,0.165669698,NA,0.329039515
10.02,No,NA,NA,0.012422668,NA,0.109474801,NA,NA,0.165782023,NA,0.329420982
10.03,No,NA,NA,0.012398549,NA,0.109585415,NA,NA,0.165894282,NA,0.329802978
10.04,No,NA,NA,0.012374468,NA,0.109695742,NA,NA,0.166006475,NA,0.330185503
10.05,No,NA,NA,0.012350425,NA,0.109805782,NA,NA,0.166118602,NA,0.330568556
10.06,No,NA,NA,0.012326419,NA,0.109915533,NA,NA,0.166230664,NA,0.330952138
10.07,No,NA,NA,0.012302452,NA,0.110024995,NA,NA,0.16634266,NA,0.33133625
10.08,No,NA,NA,0.012278523,NA,0.110134167,NA,NA,0.166454591,NA,0.331720896
10.09,No,NA,NA,0.012254632,NA,0.110243049,NA,NA,0.166566457,NA,0.33210608
10.1,No,NA,NA,0.012230779,NA,0.110351642,NA,NA,0.166678257,NA,0.332491804
10.11,No,NA,NA,0.012206964,NA,0.110459944,NA,NA,0.166789993,NA,0.332878072
10.12,No,NA,NA,0.012183186,NA,0.110567956,NA,NA,0.166901663,NA,0.333264888
10.13,No,NA,NA,0.012159447,NA,0.110675677,NA,NA,0.167013268,NA,0.333652254
10.14,No,NA,NA,0.012135745,NA,0.110783108,NA,NA,0.167124809,NA,0.334040176
10.15,No,NA,NA,0.012112082,NA,0.110890249,NA,NA,0.167236284,NA,0.334428656
10.16,No,NA,NA,0.012088456,NA,0.110997098,NA,NA,0.167347696,NA,0.334817699
10.17,No,NA,NA,0.012064867,NA,0.111103657,NA,NA,0.167459042,NA,0.335207308
10.18,No,NA,NA,0.012041317,NA,0.111209924,NA,NA,0.167570325,NA,0.335597489
10.19,No,NA,NA,0.012017804,NA,0.1113159,NA,NA,0.167681542,NA,0.335988245
10.2,No,NA,NA,0.01199433,NA,0.111421584,NA,NA,0.167792696,NA,0.336379582
10.21,No,NA,NA,0.011970892,NA,0.111526975,NA,NA,0.167903786,NA,0.336771506
10.22,No,NA,NA,0.011947493,NA,0.111632073,NA,NA,0.168014811,NA,0.337164025
10.23,No,NA,NA,0.011924131,NA,0.111736878,NA,NA,0.168125773,NA,0.337557151
10.24,No,NA,NA,0.011900806,NA,0.111841388,NA,NA,0.168236671,NA,0.337950894
10.25,No,NA,NA,0.01187752,NA,0.111945605,NA,NA,0.168347505,NA,0.338345269
10.26,No,NA,NA,0.01185427,NA,0.112049528,NA,NA,0.168458275,NA,0.338740289
10.27,No,NA,NA,0.011831059,NA,0.112153157,NA,NA,0.168568982,NA,0.339135972
10.28,No,NA,NA,0.011807884,NA,0.112256493,NA,NA,0.168679625,NA,0.339532336
10.29,No,NA,NA,0.011784748,NA,0.112359536,NA,NA,0.168790205,NA,0.339929401
10.3,No,NA,NA,0.011761648,NA,0.112462287,NA,NA,0.168900722,NA,0.340327187
10.31,No,NA,NA,0.011738586,NA,0.112564748,NA,NA,0.169011176,NA,0.340725713
